CountryName,CountryCode,EN.POP.DNST,EN.POP.SLUM.UR.ZS,EN.URB.LCTY.UR.ZS,EN.URB.MCTY,EN.URB.MCTY.TL.ZS,GB.XPD.RSDV.GD.ZS,IP.JRN.ARTC.SC,NY.GDP.MKTP.KN,NY.GDP.PCAP.KN,NY.GNP.MKTP.KN,NY.GNP.PCAP.KN,SH.MED.BEDS.ZS,SH.MED.CMHW.P3,SH.MED.NUMW.P3,SH.XPD.CHEX.GD.ZS,SH.XPD.CHEX.PC.CD,SI.DST.10TH.10,SI.DST.50MD,SI.POV.GINI,SL.UEM.TOTL.NE.ZS,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
Togo,TGO,..,..,52.2840195651779,1785310,22.0889526655932,..,..,2435008000000,301274.156602163,2444948217043.88,302504.021352643,..,..,..,..,..,..,..,..,..,1.47935472056173,57.752,3.72112756957799,3414638,42.248
Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.28010966715059,76.893,1.14548789747664,24145,23.107
Trinidad and Tobago,TTO,..,..,73.3558058290114,..,..,..,..,156007000000,111835.139461481,..,..,..,..,..,..,..,..,..,..,..,0.360971623944878,46.813,0.372959923949352,741944,53.187
Tunisia,TUN,..,..,28.7418751383648,2327822,19.9048989548188,..,..,73739000000,6305.32465123788,..,..,..,..,..,..,..,..,..,..,15.1338996887207,0.113645988874565,30.746,1.56082819525333,8099061,69.254
Turkey,TUR,..,..,23.7213702064943,30836753,36.9613991386632,..,..,1757308019000,21063.3600430734,1728775611517.84,20721.3662860345,..,..,..,..,..,..,..,..,13.6654996871948,-0.639395053922195,24.37,1.98526746531332,63097818,75.63
Turkmenistan,TKM,..,..,26.7744956087454,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.60201533551149,47.952,2.42440896744006,3092738,52.048
Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.49234084524569,6.64,1.66859074913932,35655,93.36
Tuvalu,TUV,..,..,..,..,..,..,..,45000000,3863.98763523957,..,..,..,..,..,..,..,..,..,..,..,-1.04494158743411,36.785,2.51715373624835,7362,63.215
Uganda,UGA,..,..,29.0943979312563,3137690,7.08768641519504,..,..,122693703382900,2771511.82779991,119432452721041,2697843.86820989,..,..,..,..,..,..,..,..,..,2.78268084656293,75.639,5.99483771868376,10784516,24.361
Ukraine,UKR,..,..,9.64250883367359,5415973,12.2022171602194,..,..,2609147000000,62081.4423135881,2694109305644.35,64103.0158304077,..,..,..,..,..,..,..,..,8.1943998336792,-0.928941884422414,30.527,-0.359035208401744,30835699,69.473
United Arab Emirates,ARE,..,..,33.4099590742362,5914068,60.5296601647669,..,..,1486260862586.29,152116.723934425,1493709981725.92,152879.130876733,..,..,..,..,..,..,..,..,2.22699999809265,-0.562105212734597,13.211,1.74689658333444,8479744,86.789
United Kingdom,GBR,..,..,16.4135331852957,18018197,26.9594634679549,..,..,2045735470700,30609.0174768519,..,..,..,..,..,..,..,..,..,..,3.73720002174377,-0.980497918032943,16.348,0.865354790812121,55908316,83.652
United States,USA,..,..,6.94765078886208,152587187,46.4865369061604,..,..,19923112259570.2,60696.8718376129,..,..,..,..,..,..,..,..,..,..,3.66919994354248,-0.67668895922924,17.541,0.720439853390911,270663028,82.459
Upper middle income,UMC,..,..,11.8553490380061,..,28.7555529461088,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1810039726712,-1.63438107484271,33.6481665276027,1.83535597022724,1893726805,66.3518334723973
Uruguay,URY,..,..,52.8153771545265,1744700,50.3995974271853,..,..,712163486200,205724.497087298,..,..,..,..,..,..,..,..,..,..,9.35070037841797,-1.63118586486947,4.574,0.456298505713716,3303394,95.426
Uzbekistan,UZB,..,..,14.7046164945129,2490334,7.41597914275036,..,..,130977055932600,3900372.86153186,..,..,..,..,..,..,..,..,..,..,..,1.96819130722517,49.567,1.78817571789466,16935729,50.433
Vanuatu,VUT,..,..,..,..,..,..,..,70291000000,234395.528908037,..,..,..,..,..,..,..,..,..,..,..,2.27024608816205,74.606,2.9044699726374,76152,25.394
"Venezuela, RB",VEN,..,..,11.6662350697677,9431165,33.0734379140792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.50678348269267,11.76,-1.19876943645324,25162368,88.24
Vietnam,VNM,..,..,23.6935209698592,16735581,17.3493838088088,..,..,3.738546E+15,38756628.4318943,3.43775242633164E+15,35638372.0912297,..,..,..,..,..,..,..,..,2.03979992866516,-0.152468448284166,63.372,2.9147685515377,35332140,36.628
Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.97073497529914,4.16800000000001,-0.207247881948234,102187,95.832
West Bank and Gaza,PSE,..,..,19.3587342326344,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.3404006958008,1.34706676269918,23.56,2.87351814806851,3581448,76.44
World,WLD,..,..,16.0994179512369,..,24.2163182191787,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0721419431982895,44.2857152845525,1.88682780016862,4274233737,55.7142847154475
"Yemen, Rep.",YEM,..,..,26.4443343097945,2874373,9.85659655766174,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.29966130332314,62.727,4.00798539245142,10869523,37.273
Zambia,ZMB,..,..,33.6218939892753,2646619,14.8178408524032,..,..,142070945900,7954.24149111222,..,..,..,..,..,..,..,..,..,..,..,1.91199588236161,55.928,4.15048511630338,7871713,44.072
Zimbabwe,ZWE,..,..,32.2495789439097,1521311,10.3875888431834,..,..,18485280600,1262.18435628004,..,..,..,..,..,..,..,..,..,..,16.8565998077393,1.41820521552295,67.79,1.42278718723626,4717305,32.21
