CountryName,CountryCode,EN.POP.DNST,EN.POP.SLUM.UR.ZS,EN.URB.LCTY.UR.ZS,EN.URB.MCTY,EN.URB.MCTY.TL.ZS,GB.XPD.RSDV.GD.ZS,IP.JRN.ARTC.SC,NY.GDP.MKTP.KN,NY.GDP.PCAP.KN,NY.GNP.MKTP.KN,NY.GNP.PCAP.KN,SH.MED.BEDS.ZS,SH.MED.CMHW.P3,SH.MED.NUMW.P3,SH.XPD.CHEX.GD.ZS,SH.XPD.CHEX.PC.CD,SI.DST.10TH.10,SI.DST.50MD,SI.POV.GINI,SL.UEM.TOTL.NE.ZS,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
Serbia,SRB,80.275074319689,..,35.2038441718216,1382669,19.6937325893787,0.87353,4916.94,3580123100000,509926.721207009,3343490955279.67,476222.557881056,..,..,..,8.43395814299583,528.545166015625,25.6,18.2,36.2,13.4770002365112,-0.831320356917735,44.058,-0.29597606817961,3927608,55.942
Seychelles,SYC,208.354347826087,..,..,..,..,..,11.71,8805330254.54126,91872.4398708436,8075750164.91899,84260.1980835219,..,..,..,5.0067350268364,791.656677246094,..,..,..,3.71490001678467,0.24600258408624,43.739,1.99105668034239,53922,56.261
Sierra Leone,SLE,103.746619562206,..,35.4130029895285,1104136,14.7445573044607,..,42.8,9376023000000,1252067.75624961,9083509892856.97,1213005.75419029,..,..,..,13.4209275245667,66.4021835327148,..,..,..,..,1.45759831860683,58.364,3.13899273902059,3117883,41.636
Singapore,SGP,7915.73043612911,..,100,5708844,100,1.94431,11840.57,456137100000,81275.2204863181,420357185684.797,74899.8995028907,..,..,6.2432,4.44038286805153,2618.71240234375,..,..,..,4.19999980926514,..,0,0.0885954699924485,5612253,100
Sint Maarten (Dutch part),SXM,1193.35294117647,..,..,..,..,..,..,1616100000,39830.9262089023,1568779262.09292,38664.6439121831,..,..,..,..,..,..,..,..,..,..,0,1.50233137329532,40574,100
Slovak Republic,SVK,113.128785357737,..,14.6134513049135,..,..,0.88267,5787.12,83933012000,15431.0409999059,82208268649.3329,15113.9478237613,..,..,..,6.74253478646278,1186.13635253906,..,..,..,8.13099956512451,0.274148196110307,46.249,0.0529274593131155,2923642,53.751
Slovenia,SVN,102.59100635951,..,..,..,..,1.86581,3448.68,42002022700,20326.3001430515,41240536809.5347,19957.7895388159,..,..,9.9745,8.18701758980751,1920.28186035156,20.4,6.4,24.2,6.56440019607544,-0.486592250330583,45.727,0.532404308612749,1121491,54.273
Small states,SST,15.9487810912889,..,..,..,..,..,7523.46605456801,..,..,..,..,..,..,..,4.80166856478344,602.038208133858,..,..,..,..,0.666445728050206,41.7181205650341,2.53690448286264,23246238,58.2818794349659
Solomon Islands,SLB,22.7237584851733,..,..,..,..,..,10.5,5065374500,7963.94948100585,..,..,..,..,..,4.68491911888123,101.239868164063,..,..,..,..,2.042942997143,76.714,4.65328763456788,148108,23.286
Somalia,SOM,23.2555217266554,..,30.5242411665011,1976828,13.550016282683,..,12.23,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7760687832525,55.609,4.10854530277593,6476256,44.391
South Africa,ZAF,46.987817062213,..,14.1563653587896,19879305,34.8756977379004,0.83215,12846.08,3119983000000,54736.1107721762,3024274186374.47,53057.022064167,..,..,1.3078,8.11311826109886,499.237548828125,..,..,..,27.035400390625,-0.0717416915045796,34.15,2.18371135391442,37534797,65.85
South Asia,SAS,375.730175506376,..,11.193564648303,..,15.4413771091594,0.621568754650504,138108.56,..,..,..,..,..,..,..,3.46264833563097,64.4653930414567,..,..,..,..,0.590786670353083,66.4358628594987,2.4993263403089,601749802,33.5641371405013
South Asia (IDA & IBRD),TSA,375.730175506376,..,11.193564648303,..,15.4413771091594,0.621568754650504,138108.56,..,..,..,..,..,..,..,3.46264833563097,64.4653930414567,..,..,..,..,0.590786670353083,66.4358628594987,2.4993263403089,601749802,33.5641371405013
South Sudan,SSD,..,..,16.6870302421599,..,..,..,6.4,..,..,..,..,..,..,..,9.76099446415901,22.8885726928711,..,..,..,..,0.405310565776112,80.654,2.04135505847603,2110795,19.346
Spain,ESP,93.2678044400906,..,17.1631794424202,11824650,25.3784690979609,1.2058,55432.15,1142361000000,24517.7433050583,1142096917334.94,24512.0754723914,..,..,5.7295,8.87312963604927,2506.46484375,25.4,16.1,34.7,17.2236003875732,-0.963028068305009,19.92,0.534737452920241,37311863,80.08
Sri Lanka,LKA,341.955031095519,..,15.0552284029612,..,..,..,1181.27,9359147262000,436445.964465585,9097651510150.4,424251.609314979,..,..,1.9966,3.81142050027847,159.484741210938,..,..,..,4.04570007324219,1.04081508289786,81.616,1.52810489553451,3942265,18.384
St. Kitts and Nevis,KNA,200.173076923077,..,..,..,..,..,28.32,2011680000,38652.7043904314,..,..,..,..,..,5.0368070602417,902.658996582031,..,..,..,..,0.833349769061239,69.227,0.758362821009864,16016,30.773
St. Lucia,LCA,296.647540983607,..,..,..,..,..,2.43,5434432500,30031.9554585394,..,..,..,..,3.1547,4.54588681459427,460.068817138672,..,..,..,19.0967998504639,0.449827394906,81.388,0.804917295954847,33679,18.612
St. Martin (French part),MAF,672.058823529412,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,281.607692307692,..,..,..,..,..,3.71,1777980000,16188.9152940534,..,..,..,..,6.3115,4.48712520301342,320.593292236328,..,..,..,..,-0.514217424123399,48.216,1.13347219440482,56873,51.784
Sub-Saharan Africa,SSF,49.4367679749432,..,26.5649197079019,..,15.4771755041199,..,27169.6946165452,..,..,..,..,..,..,..,5.11937270627834,83.7588180080558,..,..,..,..,1.8103546572378,60.3553379932818,4.08945108060212,416329874,39.6446620067182
Sub-Saharan Africa (IDA & IBRD countries),TSS,49.4367679749432,..,26.5649197079019,..,15.4771755041199,..,27169.6946165452,..,..,..,..,..,..,..,5.11937270627834,83.7588180080558,..,..,..,..,1.8103546572378,60.3553379932818,4.08945108060212,416329874,39.6446620067182
Sub-Saharan Africa (excluding high income),SSA,49.3785115736808,..,26.5649197079019,..,15.4771755041199,..,26989.6627096248,..,..,..,..,..,..,..,5.11454010854236,83.0623281282646,..,..,..,..,1.81238499171157,60.3582989814095,4.09512015671993,415759471,39.6417010185905
Sudan,SDN,..,..,38.4626867501727,5395378,13.2196252426532,..,324.18,33264000000,815.026517273887,32173830209.3008,788.315439599802,..,..,0.6952,6.34180754423141,193.793045043945,..,..,..,..,2.0165388558832,65.63,3.1223244476912,14027564,34.37
Suriname,SUR,3.65702564102564,..,..,..,..,..,15.91,9470000000,16599.5905317478,..,..,..,..,1.9281,6.2297698110342,339.327972412109,..,..,..,..,0.985040552868385,33.959,0.989321404588444,376761,66.041
Sweden,SWE,24.6929807763129,..,17.7204915845406,1553180,15.442698716943,3.39676,20768.71,4460358000000,443477.02625392,4536112604475.47,451009.028554593,..,..,11.8164,11.0187463462353,5904.583984375,22.3,10.1,28.8,6.71829986572266,-0.913960681281971,12.854,1.68537210192368,8764881,87.146
Switzerland,CHE,213.883991070172,..,21.7517125798143,1356037,16.0442814819022,3.37286,22420.65,677504660500,80160.6112396827,..,..,..,..,17.5357,12.3463220894337,9956.259765625,25.5,10.9,32.7,4.79670000076294,0.849346228001966,26.239,0.962986439023895,6234162,73.761
Syrian Arab Republic,SYR,92.9477863094266,..,25.0435284651905,5238862,30.6940554612075,..,263.85,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.65592375859829,46.5,-0.985178538473259,9131381,53.5
Tajikistan,TJK,63.9834858419194,..,35.5611304158386,..,..,0.11536,60.76,6296120300,709.001158523594,..,..,..,..,..,7.22881481051445,57.8998527526855,..,..,..,..,2.29113992859531,73.018,2.9570596604596,2396074,26.982
Tanzania,TZA,61.7113411605329,..,31.6552285272891,6664335,12.1914723766721,..,610.37,107670284872900,2029074.63610837,105190006091772,1982333.1347628,..,..,0.5843,3.6454513669014,33.916576385498,33.1,9.7,40.5,..,1.92565242606011,66.947,5.19778388046404,18068061,33.053
Thailand,THA,135.469196891699,..,29.06986674498,13589926,19.6358241336083,1.00403,11151.54,10248359000000,148076.578917414,9784346329891.21,141372.148601883,..,..,2.9573,3.74601632356644,247.035110473633,28.4,11,36.5,0.829999983310699,-1.12422773753188,50.8,1.88549585655688,34051250,49.2
Timor-Leste,TLS,83.6086751849361,..,..,..,..,..,14.95,1590543635.80791,1279.33204355957,2266474968.3841,1823.00817638783,..,..,1.7413,3.88229340314865,83.1977081298828,..,..,..,..,1.42964213926801,69.788,3.15262915443915,375614,30.212
Togo,TGO,141.542103327818,..,53.9030927978198,1708106,22.1875891004387,..,72.26,2203955531688.21,286284.690368964,2206369772663.2,286598.290266994,..,..,0.4201,6.19951225817204,38.048713684082,..,..,..,3.74399995803833,1.5758347674732,58.838,3.78512092415318,3168846,41.162
Tonga,TON,141.663888888889,..,..,..,..,..,4.72,851383000,8347.05582462401,..,..,..,..,..,5.26931136846542,222.015487670898,..,..,..,..,0.920436716057882,76.831,0.623980631006547,23632,23.169
Trinidad and Tobago,TTO,269.799610136452,..,73.9589840248997,..,..,0.09204,212.07,156394200000,112995.711205775,..,..,..,..,5.6441,6.97873532772064,1124.09167480469,..,..,..,..,0.56747646067714,46.795,0.386816623558311,736396,53.205
Tunisia,TUN,73.5932221936148,..,28.7230585983132,2254227,19.7160820235864,..,5877.04,71084000000,6217.19984085284,..,..,..,..,2.5136,7.23245739936829,250.562225341797,..,..,..,15.3297996520996,0.199568709836768,31.358,1.57123406085533,7848144,68.642
Turkey,TUR,105.377768538129,..,24.0177079088045,29853900,36.810361958017,0.96105,33836.33,1694133564000,20888.9524303576,1672648520585.98,20624.038223251,..,..,2.7107,4.21630293130875,444.653686523438,31.9,15.6,41.4,10.8191995620728,-0.400336533304189,25.356,2.27664647228127,60537696,74.644
Turkmenistan,TKM,12.2521843678846,..,26.8512029661621,..,..,..,7.93,54580686000,9479.64983746026,..,..,..,..,..,6.93044811487198,456.482666015625,..,..,..,..,0.802694150857386,48.847,2.50328148221097,2945220,51.153
Turks and Caicos Islands,TCA,39.0684210526316,..,..,..,..,..,..,892812420.944541,24055.2989611893,..,..,..,..,..,..,..,..,..,..,..,-2.59177780037871,7.18300000000001,1.83389250174372,34449,92.817
Tuvalu,TUV,379,..,..,..,..,..,0.65,40000000,3518.02990325418,..,..,..,..,..,17.1425551176071,622.176696777344,..,..,..,..,-1.00091827433494,38.47,2.73870626905413,6996,61.53
Uganda,UGA,205.27860063834,..,29.7771638068317,2843137,6.90711064072572,..,637.56,108518040921500,2636334.84830172,105964590996500,2574301.39318673,..,..,1.4686,6.18775598704815,38.426441192627,..,..,..,9.84739971160889,3.00788387985855,76.804,6.24672450023828,9548045,23.196
Ukraine,UKR,77.389796129745,..,9.45758904009333,5384902,12.0115227954858,0.44839,8977.67,2444191000000,57530.0409153971,2502552812527.11,58903.7295766275,..,..,..,6.99532032012939,177.408889770508,21.7,5.9,26,9.5,-0.68505278244597,30.754,-0.253397876809837,31043768,69.246
United Arab Emirates,ARE,133.584947901999,..,32.3968902989946,5459439,57.545295489092,..,2899.67,1444548955869.79,152262.890956354,1454812071045.89,153344.67609114,..,..,5.6829,3.33428233861923,1357.01745605469,..,..,..,2.46300005912781,-0.697655755387976,13.752,1.66805585091283,8182523,86.248
United Kingdom,GBR,273.049472988054,..,16.2339994869574,17646094,26.7126836084165,1.69829,99128.72,1990629886100,30134.1851226949,1966905159419.2,29775.0398537644,..,..,8.2245,9.63169410824776,3858.67431640625,..,..,..,4.32999992370605,-0.833708171520974,16.857,0.988958891589791,54923317,83.143
United States,USA,35.5275628537883,..,7.03546490691044,149493144,45.9999372464385,2.81741,432216.49,18915087242800,58202.8581979458,19152270783721.8,58932.6861824512,..,..,14.548,17.0612692832947,10246.138671875,..,..,..,4.35519981384277,-0.455478012727955,17.942,0.870149208464894,266676634,82.058
Upper middle income,UMC,48.9612374707133,..,11.9289806996782,..,27.9544531838141,1.52646365552974,802081.032030253,..,..,..,..,..,..,..,5.71928376361975,459.918042262602,..,..,..,5.52568258852035,-1.49027325750558,35.2227745162961,2.06645584287459,1824113877,64.7772254837039
Uruguay,URY,19.635733059079,..,52.7669503358018,1727095,50.255248867646,0.48393,788.62,699256580900,203470.64576916,655561200111.877,190756.103512517,..,..,1.9412,9.29621160030365,1591.533203125,29.6,17.2,39.5,7.88959980010986,-1.63224384106528,4.76000000000001,0.465662789747607,3273062,95.24
Uzbekistan,UZB,76.1368124118477,..,14.8747862031779,2435365,7.51920428792847,0.15566,338.75,117665346988877,3632924.76330798,..,..,..,..,..,6.41438513994217,98.824577331543,..,..,..,5.80000019073486,1.88593519048947,49.45,1.48587813992679,16372437,50.55
Vanuatu,VUT,23.4216570959803,..,..,..,..,..,10.46,66443000000,232716.892578193,..,..,..,..,..,3.31685319542885,105.666526794434,..,..,..,..,2.41200395256077,74.837,2.94940798674495,71843,25.163
"Venezuela, RB",VEN,33.3205702624568,..,11.3040479765211,9234141,31.4188924693086,..,840.01,..,..,..,..,..,..,..,1.18121011182666,94.229377746582,..,..,..,..,-1.69103119432862,11.817,-1.51843115362146,25917344,88.183
Vietnam,VNM,305.08156867804,..,23.6278184812176,15485610,16.3701476845235,0.52674,3343.23,3.262548E+15,34489046.6619312,3.00106696690265E+15,31724878.4254165,..,..,..,5.53212836384773,129.575958251953,..,..,..,1.87399995326996,-0.0614532273336111,64.787,3.03441610481208,33310316,35.213
Virgin Islands (U.S.),VIR,306.48,..,..,..,..,..,..,2580081984.06579,24052.6716641104,..,..,..,..,..,..,..,..,..,..,..,-2.96596511216414,4.39700000000001,-0.0974649447044182,102551,95.603
West Bank and Gaza,PSE,740.000830564784,..,19.3597028036664,..,..,..,324.96,13686400000,3072.27813563108,15540544239.2573,3488.49034677327,..,..,..,..,..,..,..,..,25.6765995025635,0.891213640520002,24.106,2.3398089806951,3380930,75.894
World,WLD,58.9618534562478,..,16.0976476826867,..,23.7670741438885,2.1443127135643,2464455.02522463,..,..,..,..,..,..,..,9.88382954164874,1061.14674489701,..,..,..,5.75450414741688,0.138439624019583,45.1769515180887,1.9843445125173,4115696800,54.8230484819113
"Yemen, Rep.",YEM,52.7204594958047,..,26.7441689960957,2681100,9.63217977942089,..,126.37,225884000000,8115.15906640822,..,..,..,..,0.7682,..,..,..,..,..,..,1.45660107337313,63.984,4.16612336214073,10024989,36.016
Zambia,ZMB,22.6713945573656,..,33.2212257254929,2406227,14.2771540567263,..,209.45,134270590000,7966.83728807606,..,..,..,..,1.2988,4.47034128010273,67.6486663818359,..,..,..,11.6258001327515,2.01254214474919,57.024,4.21134865314207,7243041,42.976
Zimbabwe,ZWE,36.8017190125372,..,32.8990375637951,1509901,10.6056616171744,..,340.45,19187849500,1347.76941639399,17320653220.6662,1216.61610295515,..,..,2.5972,6.63591623306274,110.149620056152,34.8,12.7,44.3,..,1.54717441894081,67.763,1.27719247198111,4589499,32.237
